activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,10890453,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,,CHEMBL2032263,,CHEMBL2032263,,False,http://www.openphacts.org/units/Nanomolar,1644476,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,10890454,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(/C=C/c2ccccc2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '13.89', 'le': '0.27', 'lle': '0.13', 'sei': '8.44'}",CHEMBL2032264,,CHEMBL2032264,4.17,False,http://www.openphacts.org/units/Nanomolar,1644477,=,1,True,=,,IC50,nM,,68400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,68.4
,10890455,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)COc1ccc(/C=C/C(=O)NO)c(Cl)c1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '16.20', 'le': '0.33', 'lle': '1.48', 'sei': '7.46'}",CHEMBL2032265,,CHEMBL2032265,4.37,False,http://www.openphacts.org/units/Nanomolar,1644478,=,1,True,=,,IC50,nM,,42700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,42.7
,10890456,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(N2CCCCC2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '21.18', 'le': '0.43', 'lle': '3.10', 'sei': '11.31'}",CHEMBL2032266,,CHEMBL2032266,5.95,False,http://www.openphacts.org/units/Nanomolar,1644479,=,1,True,=,,IC50,nM,,1130.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.13
,10890457,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(N2CCOCC2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '15.76', 'le': '0.32', 'lle': '2.76', 'sei': '7.21'}",CHEMBL2032267,,CHEMBL2032267,4.46,False,http://www.openphacts.org/units/Nanomolar,1644480,=,1,True,=,,IC50,nM,,35000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,35.0
,10890458,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(N2CCNCC2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,,CHEMBL2032268,,CHEMBL2032268,,False,http://www.openphacts.org/units/Nanomolar,1644481,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,10890459,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(-c2cccnc2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '24.16', 'le': '0.48', 'lle': '3.72', 'sei': '10.67'}",CHEMBL2032269,,CHEMBL2032269,6.64,False,http://www.openphacts.org/units/Nanomolar,1644482,=,1,True,=,,IC50,nM,,230.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.23
,10890460,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(-c2cncc(Cl)c2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '14.76', 'le': '0.31', 'lle': '0.99', 'sei': '7.34'}",CHEMBL2032270,,CHEMBL2032270,4.56,False,http://www.openphacts.org/units/Nanomolar,1644483,=,1,True,=,,IC50,nM,,27300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,27.3
,10890461,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cncc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)c1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '14.61', 'le': '0.29', 'lle': '1.52', 'sei': '6.23'}",CHEMBL2032271,,CHEMBL2032271,4.45,False,http://www.openphacts.org/units/Nanomolar,1644484,=,1,True,=,,IC50,nM,,35300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,35.3
,10890462,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '20.52', 'le': '0.41', 'lle': '3.32', 'sei': '8.75'}",CHEMBL2032381,,CHEMBL2032381,6.25,False,http://www.openphacts.org/units/Nanomolar,1644612,=,1,True,=,,IC50,nM,,560.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.56
,10890463,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C)c(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '19.21', 'le': '0.38', 'lle': '2.88', 'sei': '8.57'}",CHEMBL2032382,,CHEMBL2032382,6.12,False,http://www.openphacts.org/units/Nanomolar,1644613,=,1,True,=,,IC50,nM,,750.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.75
,10890464,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncccc1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '20.28', 'le': '0.40', 'lle': '3.25', 'sei': '8.65'}",CHEMBL2032383,,CHEMBL2032383,6.18,False,http://www.openphacts.org/units/Nanomolar,1644614,=,1,True,=,,IC50,nM,,660.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.66
,10890465,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)c(OC)n1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '15.22', 'le': '0.30', 'lle': '2.16', 'sei': '6.32'}",CHEMBL2032384,,CHEMBL2032384,5.10,False,http://www.openphacts.org/units/Nanomolar,1644615,=,1,True,=,,IC50,nM,,8010.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,8.01
,10890466,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cc1Cl,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,,CHEMBL2032385,,CHEMBL2032385,,False,http://www.openphacts.org/units/Nanomolar,1644616,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,10890467,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(-c2cnc3ccccc3c2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '15.40', 'le': '0.30', 'lle': '0.93', 'sei': '8.04'}",CHEMBL2032386,,CHEMBL2032386,5.00,False,http://www.openphacts.org/units/Nanomolar,1644617,=,1,True,=,,IC50,nM,,10000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,10.0
,10890468,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(-c2ccncc2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '22.62', 'le': '0.45', 'lle': '3.29', 'sei': '9.99'}",CHEMBL2032387,,CHEMBL2032387,6.21,False,http://www.openphacts.org/units/Nanomolar,1644618,=,1,True,=,,IC50,nM,,610.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.61
,10890469,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(-c2cncnc2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '20.15', 'le': '0.40', 'lle': '3.23', 'sei': '7.40'}",CHEMBL2032388,,CHEMBL2032388,5.55,False,http://www.openphacts.org/units/Nanomolar,1644619,=,1,True,=,,IC50,nM,,2790.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.79
,10890470,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ncc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '19.36', 'le': '0.38', 'lle': '3.60', 'sei': '7.02'}",CHEMBL2032389,,CHEMBL2032389,5.92,False,http://www.openphacts.org/units/Nanomolar,1644620,=,1,True,=,,IC50,nM,,1210.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.21
,10890471,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '13.01', 'le': '0.26', 'lle': '1.15', 'sei': '6.32'}",CHEMBL2032390,,CHEMBL2032390,4.13,False,http://www.openphacts.org/units/Nanomolar,1644621,=,1,True,=,,IC50,nM,,73200.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,73.2
,10890472,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1ccc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '14.80', 'le': '0.29', 'lle': '2.63', 'sei': '5.38'}",CHEMBL2032391,,CHEMBL2032391,4.91,False,http://www.openphacts.org/units/Nanomolar,1644622,=,1,True,=,,IC50,nM,,12300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,12.3
,10890473,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(-c3ccc(/C=C/C(=O)NO)c(Cl)c3)cn2)CC1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '12.53', 'le': '0.25', 'lle': '2.00', 'sei': '6.80'}",CHEMBL2032392,,CHEMBL2032392,4.67,False,http://www.openphacts.org/units/Nanomolar,1644623,=,1,True,=,,IC50,nM,,21300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,21.3
,10890474,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1nccc1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '21.17', 'le': '0.42', 'lle': '3.62', 'sei': '8.76'}",CHEMBL2032393,,CHEMBL2032393,5.88,False,http://www.openphacts.org/units/Nanomolar,1644624,=,1,True,=,,IC50,nM,,1320.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.32
,10890475,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2ccc(/C=C/C(=O)NO)c(Cl)c2)cn1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '16.58', 'le': '0.33', 'lle': '2.34', 'sei': '6.86'}",CHEMBL2032394,,CHEMBL2032394,4.60,False,http://www.openphacts.org/units/Nanomolar,1644625,=,1,True,=,,IC50,nM,,24900.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,24.9
,10890476,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cncc1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '16.75', 'le': '0.33', 'lle': '2.39', 'sei': '6.93'}",CHEMBL2032395,,CHEMBL2032395,4.65,False,http://www.openphacts.org/units/Nanomolar,1644626,=,1,True,=,,IC50,nM,,22300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,22.3
,10890477,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(C)c1-c1ccc(/C=C/C(=O)NO)c(Cl)c1,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '20.28', 'le': '0.41', 'lle': '2.81', 'sei': '7.88'}",CHEMBL2032396,,CHEMBL2032396,5.94,False,http://www.openphacts.org/units/Nanomolar,1644627,=,1,True,=,,IC50,nM,,1160.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.16
,10890478,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(-c2cn[nH]c2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '15.85', 'le': '0.32', 'lle': '1.93', 'sei': '5.36'}",CHEMBL2032397,,CHEMBL2032397,4.18,False,http://www.openphacts.org/units/Nanomolar,1644628,=,1,True,=,,IC50,nM,,66200.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,66.2
,10890479,[],CHEMBL2033254,Inhibition of clostridium botulinum Botulinum neurotoxin type A using SNAPide as substrate by FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(-c2cc[nH]n2)cc1Cl)NO,,,CHEMBL2029297,Bioorg. Med. Chem. Lett.,2012,"{'bei': '19.12', 'le': '0.38', 'lle': '2.79', 'sei': '6.46'}",CHEMBL2032398,,CHEMBL2032398,5.04,False,http://www.openphacts.org/units/Nanomolar,1644629,=,1,True,=,,IC50,nM,,9110.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,9.11
,12067689,[],CHEMBL2162852,Inhibition of Clostridium botulinum neurotoxin serotype A light chain preincubated for 5 mins before SNAPtid substrate addition by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1ccc(O)c2nc3c(C=O)c(O)cc(O)c3nc12,,,CHEMBL2157915,ACS Med. Chem. Lett.,2010,,CHEMBL1505471,LOMOFUNGIN,CHEMBL1505471,,False,http://www.openphacts.org/units/Nanomolar,1734611,>=,1,True,>=,,IC50,nM,,50000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,50.0
Not Active,12067690,[],CHEMBL2162852,Inhibition of Clostridium botulinum neurotoxin serotype A light chain preincubated for 5 mins before SNAPtid substrate addition by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1cccc2cccnc12,,,CHEMBL2157915,ACS Med. Chem. Lett.,2010,,CHEMBL310555,OXYQUINOLINE,CHEMBL310555,,False,,1734612,,1,False,,,IC50,,,,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,,,,
,12648984,[],CHEMBL2329700,Inhibition of Clostridium botulinum recombinant neurotoxin A light chain using SNAPtide as substrate after 1 hr by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,,,CHEMBL2321786,J. Med. Chem.,2013,"{'bei': '6.19', 'le': '0.12', 'lle': '1.54', 'sei': '2.39'}",CHEMBL428647,PACLITAXEL,CHEMBL428647,5.28,False,http://www.openphacts.org/units/Nanomolar,1851494,=,1,True,=,,IC50,nM,,5200.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,5.2
,12710183,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(C1)CC(c1ccc(-c4ccccc4)cc1)(C3)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '18.53', 'le': '0.34', 'lle': '1.61', 'sei': '13.58'}",CHEMBL2336718,,CHEMBL2336718,6.70,False,http://www.openphacts.org/units/Nanomolar,1871653,=,1,True,=,,IC50,nM,,200.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.2
,12710184,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(C1)CC(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])(C3)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '17.04', 'le': '0.32', 'lle': '3.16', 'sei': '4.72'}",CHEMBL2336717,,CHEMBL2336717,6.40,False,http://www.openphacts.org/units/Nanomolar,1871652,=,1,True,=,,IC50,nM,,400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.4
,12710185,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(C1)CC(c1ccc([N+](=O)[O-])cc1)(C3)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '19.07', 'le': '0.36', 'lle': '2.97', 'sei': '6.81'}",CHEMBL2336716,,CHEMBL2336716,6.30,False,http://www.openphacts.org/units/Nanomolar,1871651,=,1,True,=,,IC50,nM,,500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.5
,12710186,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(C1)CC(c1ccc(Br)cc1)(C3)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '20.31', 'le': '0.46', 'lle': '3.22', 'sei': '15.00'}",CHEMBL2336715,,CHEMBL2336715,7.40,False,http://www.openphacts.org/units/Nanomolar,1871650,=,1,True,=,,IC50,nM,,40.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.04
,12710187,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '23.52', 'le': '0.47', 'lle': '3.45', 'sei': '15.25'}",CHEMBL2336714,,CHEMBL2336714,7.52,False,http://www.openphacts.org/units/Nanomolar,1871649,=,1,True,=,,IC50,nM,,30.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.03
,12710188,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C23CC4CC(CC(CC(=O)NO)(C4)C2)C3)cc1,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '20.93', 'le': '0.39', 'lle': '3.17', 'sei': '11.27'}",CHEMBL2336713,,CHEMBL2336713,6.60,False,http://www.openphacts.org/units/Nanomolar,1871648,=,1,True,=,,IC50,nM,,250.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.25
,12710189,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(C23CC4CC(CC(CC(=O)NO)(C4)C2)C3)cc1,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '22.05', 'le': '0.41', 'lle': '2.87', 'sei': '13.38'}",CHEMBL2336712,,CHEMBL2336712,6.60,False,http://www.openphacts.org/units/Nanomolar,1871647,=,1,True,=,,IC50,nM,,250.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.25
,12710190,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(C1)CC(c1ccc4c(c1)CCCC4)(C3)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '17.67', 'le': '0.33', 'lle': '1.70', 'sei': '12.16'}",CHEMBL2336711,,CHEMBL2336711,6.00,False,http://www.openphacts.org/units/Nanomolar,1871646,=,1,True,=,,IC50,nM,,1000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.0
,12710191,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(C1)CC(c1ccc4ccccc4c1)(C3)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '19.45', 'le': '0.36', 'lle': '1.95', 'sei': '13.22'}",CHEMBL2336710,,CHEMBL2336710,6.52,False,http://www.openphacts.org/units/Nanomolar,1871645,=,1,True,=,,IC50,nM,,300.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.3
,12710192,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(C1)CC(c1ccccc1)(C3)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '22.08', 'le': '0.41', 'lle': '2.88', 'sei': '12.77'}",CHEMBL2336709,,CHEMBL2336709,6.30,False,http://www.openphacts.org/units/Nanomolar,1871644,=,1,True,=,,IC50,nM,,500.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.5
,12710193,[],CHEMBL2343855,Inhibition of Clostridium botulinum BoNT/A Hall A hyper protease light chain (1-425aa) using SNAPtide as substrate by FRET assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CC12CC3CC(CC(CO)(C3)C1)C2)NO,,,CHEMBL2331385,Bioorg. Med. Chem.,2013,"{'bei': '22.85', 'le': '0.44', 'lle': '4.01', 'sei': '7.86'}",CHEMBL2336708,,CHEMBL2336708,5.47,False,http://www.openphacts.org/units/Nanomolar,1871643,=,1,True,=,,IC50,nM,,3400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,3.4
